,Index,Date,Open,High,Low,Close,Shares Traded,Turnover
1801,NIFTYNEXT50,20190322,27965.15,28094.95,27737.5,27760.0,225144012,4628.37
1802,NIFTYNEXT50,20190325,27606.7,27607.5,27353.0,27423.25,200324332,3619.36
1803,NIFTYNEXT50,20190326,27497.2,27731.55,27487.05,27681.75,232935834,4660.29
1804,NIFTYNEXT50,20190327,27806.65,27904.5,27575.95,27623.2,265133168,5436.19
1805,NIFTYNEXT50,20190328,27664.65,27915.3,27648.75,27873.05,409377111,7616.43
1806,NIFTYNEXT50,20190329,28019.9,28307.05,27980.25,28281.9,468090289,6988.38
1807,NIFTYNEXT50,20190401,28450.65,28544.2,28280.55,28334.0,256424647,5171.2
1808,NIFTYNEXT50,20190402,28398.85,28409.25,28078.6,28137.0,241109847,4536.79
1809,NIFTYNEXT50,20190403,28238.7,28342.85,28008.3,28033.15,285934854,5390.33
1810,NIFTYNEXT50,20190404,28119.5,28128.35,27864.05,28020.55,290248549,4494.68
1811,NIFTYNEXT50,20190405,28111.3,28255.9,28080.25,28143.05,314044083,3869.99
1812,NIFTYNEXT50,20190408,28182.35,28269.95,27949.8,28039.3,347847899,5334.14
1813,NIFTYNEXT50,20190409,28068.25,28177.25,27885.1,28146.45,231808483,3818.08
1814,NIFTYNEXT50,20190410,28137.25,28221.35,28024.2,28056.8,220814696,4210.22
1815,NIFTYNEXT50,20190411,28069.8,28181.15,27993.3,28148.55,217310648,4136.94
1816,NIFTYNEXT50,20190412,28171.6,28295.7,28165.0,28271.1,218937657,4264.48
1817,NIFTYNEXT50,20190415,28351.35,28406.15,28262.65,28389.5,212646737,3101.21
1818,NIFTYNEXT50,20190416,28482.05,28588.3,28461.4,28542.45,261615558,4707.06
1819,NIFTYNEXT50,20190418,28593.75,28639.7,28304.1,28419.55,224570310,4841.75
1820,NIFTYNEXT50,20190422,28317.15,28326.85,27882.45,27907.25,169873871,3218.71
1821,NIFTYNEXT50,20190423,27967.55,28050.5,27842.25,27874.85,164504376,4014.42
1822,NIFTYNEXT50,20190424,27885.55,28085.0,27811.95,28057.85,187954979,4410.79
1823,NIFTYNEXT50,20190425,28093.65,28186.3,27874.95,27914.95,275948879,5865.88
1824,NIFTYNEXT50,20190426,28015.6,28090.8,27875.6,27921.05,180858450,4347.49
1825,NIFTYNEXT50,20190430,27888.55,27921.55,27608.05,27800.25,234839668,5073.65
1826,NIFTYNEXT50,20190502,27750.4,27897.2,27617.6,27659.1,257990006,5398.8
1827,NIFTYNEXT50,20190503,27656.3,27732.25,27486.05,27537.75,189997086,4718.14
1828,NIFTYNEXT50,20190506,27345.95,27426.25,27155.1,27202.9,166636440,3424.19
1829,NIFTYNEXT50,20190507,27294.65,27361.55,26999.3,27020.4,175691619,3989.91
1830,NIFTYNEXT50,20190508,26983.05,26994.25,26655.75,26707.75,374270362,4139.18
1831,NIFTYNEXT50,20190509,26649.25,26727.95,26463.65,26632.6,283034550,3545.34
1832,NIFTYNEXT50,20190510,26643.35,26718.1,26500.8,26558.95,359338916,3625.23
1833,NIFTYNEXT50,20190513,26507.4,26520.15,26024.0,26074.6,321050777,3226.62
1834,NIFTYNEXT50,20190514,26026.75,26260.15,25815.7,26130.0,420858520,4134.54
1835,NIFTYNEXT50,20190515,26161.4,26292.65,25937.25,26015.45,293256313,4203.18
1836,NIFTYNEXT50,20190516,26013.1,26056.9,25729.05,26004.7,327161583,5376.09
1837,NIFTYNEXT50,20190517,25984.55,26263.0,25910.6,26226.5,328549094,5612.15
1838,NIFTYNEXT50,20190520,26828.95,27104.4,26655.3,27081.4,342279600,5640.85
1839,NIFTYNEXT50,20190521,27180.4,27250.5,26786.1,26859.05,275973926,5601.68
1840,NIFTYNEXT50,20190522,26927.15,26937.4,26676.7,26848.05,292906003,4133.35
1841,NIFTYNEXT50,20190523,27203.55,27533.85,26883.45,26947.1,445955902,7088.96
1842,NIFTYNEXT50,20190524,27080.0,27626.65,27071.95,27572.65,361207738,6380.89
1843,NIFTYNEXT50,20190527,27496.55,27740.9,27415.05,27719.9,332753834,6604.66
1844,NIFTYNEXT50,20190528,27838.8,27907.25,27681.0,27824.75,456916580,9308.86
1845,NIFTYNEXT50,20190529,27860.1,27861.55,27597.9,27625.35,224609668,4617.54
1846,NIFTYNEXT50,20190530,27670.05,27709.9,27583.55,27648.55,451148315,5445.05
1847,NIFTYNEXT50,20190531,27772.0,27964.65,27626.65,27839.5,358846314,5810.4
1848,NIFTY100,20170605,9959.3,9996.15,9943.85,9981.7,239225076,11302.76
1849,NIFTY100,20170606,10008.4,10013.05,9929.95,9937.3,253226390,11725.73
1850,NIFTY100,20170607,9966.05,9984.5,9934.95,9969.9,276743825,12531.9
1851,NIFTY100,20170608,9990.9,9998.8,9952.6,9960.3,286885347,12531.94
1852,NIFTY100,20170609,9954.55,9992.15,9919.8,9984.45,289441820,12086.18
1853,NIFTY100,20170612,9965.8,9966.25,9915.25,9936.4,248772198,10693.73
1854,NIFTY100,20170613,9939.5,9977.5,9917.4,9929.7,233440720,9955.91
1855,NIFTY100,20170614,9945.45,9950.95,9895.6,9934.95,289295578,13296.45
1856,NIFTY100,20170615,9934.15,9937.0,9880.2,9898.15,268151773,12727.56
1857,NIFTY100,20170616,9916.85,9941.55,9888.05,9911.2,339242393,15349.82
1858,NIFTY100,20170619,9950.15,9993.6,9936.45,9977.55,220564724,10312.23
1859,NIFTY100,20170620,9992.7,10000.65,9964.65,9976.1,256841178,11157.87
1860,NIFTY100,20170621,9971.5,9973.65,9933.25,9958.95,243522396,10838.93
1861,NIFTY100,20170622,9968.85,10020.35,9930.2,9944.7,299298695,13320.82
1862,NIFTY100,20170623,9959.0,9963.0,9861.35,9876.9,273899651,11551.84
1863,NIFTY100,20170627,9896.55,9914.6,9766.25,9810.4,306365736,13781.92
1864,NIFTY100,20170628,9816.75,9825.35,9773.75,9797.05,273521698,12118.45
1865,NIFTY100,20170629,9829.75,9880.05,9799.2,9809.05,402853728,17213.76
1866,NIFTY100,20170630,9783.65,9849.85,9752.75,9835.4,280200626,11731.46
1867,NIFTY100,20170703,9898.9,9946.45,9857.5,9936.9,315533782,11724.97
1868,NIFTY100,20170704,9969.25,9974.75,9915.45,9933.1,252333092,10821.6
1869,NIFTY100,20170705,9940.4,9972.65,9930.0,9966.45,227561538,10223.64
1870,NIFTY100,20170706,9985.7,10032.5,9973.85,10005.25,265866924,10600.01
1871,NIFTY100,20170707,10001.4,10015.6,9972.15,9997.75,253103215,11577.08
1872,NIFTY100,20170710,10049.1,10112.6,9974.2,10103.35,75715079,2762.63
1873,NIFTY100,20170711,10129.5,10157.6,10099.35,10106.0,320692153,13253.92
1874,NIFTY100,20170712,10127.75,10155.35,10112.35,10146.6,243982910,10898.27
1875,NIFTY100,20170713,10188.0,10230.55,10186.25,10225.9,283678494,13275.75
1876,NIFTY100,20170714,10246.95,10246.95,10177.05,10221.7,265115737,11803.98
1877,NIFTY100,20170717,10242.25,10261.2,10225.15,10249.8,263589938,11056.86
1878,NIFTY100,20170718,10173.9,10224.3,10138.1,10162.15,419714010,16079.63
1879,NIFTY100,20170719,10193.45,10251.25,10189.55,10246.7,341370104,14769.81
1880,NIFTY100,20170720,10265.6,10267.55,10207.9,10217.4,277557981,12317.98
1881,NIFTY100,20170721,10243.6,10266.1,10176.0,10258.1,340997593,15410.31
1882,NIFTY100,20170724,10277.95,10319.75,10261.95,10304.45,289836253,13714.35
1883,NIFTY100,20170725,10346.25,10346.9,10291.05,10307.3,333107839,13959.09
1884,NIFTY100,20170726,10326.65,10363.45,10310.35,10357.65,319230601,14618.3
1885,NIFTY100,20170727,10398.65,10447.15,10334.55,10348.7,465103837,23196.23
1886,NIFTY100,20170728,10323.4,10365.1,10282.8,10353.7,320536243,15589.01
1887,NIFTY100,20170731,10376.75,10426.4,10360.0,10417.8,369463201,17261.88
1888,NIFTY100,20170801,10442.65,10459.4,10407.75,10447.65,325861170,15956.64
1889,NIFTY100,20170802,10470.25,10472.15,10383.7,10410.3,281749205,12509.71
1890,NIFTY100,20170803,10411.9,10411.9,10338.0,10354.45,335896464,15282.94
1891,NIFTY100,20170804,10348.2,10431.65,10329.95,10419.85,308697822,14567.29
1892,NIFTY100,20170807,10431.15,10456.85,10418.3,10434.15,238748948,11269.42
1893,NIFTY100,20170808,10447.25,10461.75,10309.1,10344.7,353193491,14620.06
1894,NIFTY100,20170809,10325.75,10330.55,10236.6,10254.55,279660913,12335.64
1895,NIFTY100,20170810,10215.65,10229.0,10078.05,10133.85,416867735,16569.99
1896,NIFTY100,20170811,10017.7,10107.4,10007.95,10037.15,455933248,18124.17
1897,NIFTY100,20170814,10089.2,10167.5,10086.05,10144.2,313040058,12664.6
1898,NIFTY100,20170816,10180.0,10256.95,10123.95,10249.95,335724503,14127.33
1899,NIFTY100,20170817,10298.85,10300.6,10234.7,10255.0,319654650,13045.96
1900,NIFTY100,20170818,10212.6,10212.6,10135.45,10193.2,361541288,18550.56
1901,NIFTY100,20170821,10221.65,10240.9,10080.25,10095.15,305232356,14430.12
1902,NIFTY100,20170822,10157.0,10174.55,10083.45,10096.55,303891438,12963.75
1903,NIFTY100,20170823,10138.5,10199.65,10118.95,10193.8,285544677,13294.01
1904,NIFTY100,20170824,10223.45,10232.55,10194.45,10211.6,291134438,13660.44
1905,NIFTY100,20170828,10260.25,10289.85,10239.65,10275.95,283120031,13295.89
1906,NIFTY100,20170829,10251.2,10251.6,10141.85,10156.5,283988825,11453.74
1907,NIFTY100,20170830,10223.7,10279.85,10216.9,10258.05,254667774,10787.89
1908,NIFTY100,20170831,10279.75,10293.4,10229.6,10286.55,493425152,18992.14
1909,NIFTY100,20170901,10310.5,10361.2,10284.3,10352.4,284099252,12838.8
1910,NIFTY100,20170904,10361.8,10365.3,10226.9,10289.65,266875659,11355.97
1911,NIFTY100,20170905,10314.0,10343.25,10279.35,10333.05,227370743,10336.15
1912,NIFTY100,20170906,10278.35,10319.25,10260.9,10303.85,263048755,12497.16
1913,NIFTY100,20170907,10339.15,10358.7,10311.55,10327.85,289667075,13055.77
1914,NIFTY100,20170908,10358.3,10363.2,10297.55,10320.1,274429264,12294.17
1915,NIFTY100,20170911,10361.45,10418.55,10351.4,10394.8,267457874,12520.46
1916,NIFTY100,20170912,10447.35,10489.9,10418.15,10485.85,301210314,13798.46
1917,NIFTY100,20170913,10494.85,10530.5,10451.55,10468.1,368114753,15259.75
1918,NIFTY100,20170914,10499.5,10523.65,10458.7,10480.2,389045236,15469.0
1919,NIFTY100,20170915,10454.9,10504.75,10428.9,10475.05,407648532,18057.74
1920,NIFTY100,20170918,10526.6,10559.2,10524.95,10540.5,245302066,11127.8
1921,NIFTY100,20170919,10563.35,10566.95,10517.75,10540.1,288905215,12230.25
1922,NIFTY100,20170920,10556.0,10565.05,10523.55,10529.85,329208076,14412.28
1923,NIFTY100,20170921,10529.95,10547.45,10434.4,10501.9,310876414,15763.17
1924,NIFTY100,20170922,10472.35,10472.95,10308.1,10320.95,352463271,16131.07
1925,NIFTY100,20170925,10319.45,10319.45,10159.65,10219.7,350852051,15360.9
1926,NIFTY100,20170926,10222.85,10248.2,10156.4,10222.5,303041986,13227.56
1927,NIFTY100,20170927,10274.7,10274.7,10052.05,10074.05,333202369,14561.84
1928,NIFTY100,20170928,10080.6,10129.1,10020.55,10107.9,574159907,25681.99
1929,NIFTY100,20170929,10154.8,10210.35,10128.15,10143.9,334697879,14581.22
1930,NIFTY100,20171003,10252.9,10255.75,10194.7,10221.75,294966980,12881.11
1931,NIFTY100,20171004,10247.15,10298.25,10213.1,10274.05,259217108,11232.37
1932,NIFTY100,20171005,10289.0,10312.9,10247.95,10255.55,234335022,10122.4
1933,NIFTY100,20171006,10277.85,10356.05,10276.5,10347.65,298764769,12537.51
1934,NIFTY100,20171009,10360.3,10390.8,10331.1,10357.95,231109060,9664.58
1935,NIFTY100,20171010,10386.3,10409.0,10375.4,10392.0,239265679,10750.84
1936,NIFTY100,20171011,10421.65,10447.15,10319.45,10353.9,317262926,13642.54
1937,NIFTY100,20171012,10381.85,10477.35,10344.3,10469.3,306321374,13449.36
1938,NIFTY100,20171013,10500.5,10558.3,10496.8,10534.6,350413539,15181.63
1939,NIFTY100,20171016,10575.45,10611.6,10539.55,10595.15,329478569,14548.07
1940,NIFTY100,20171017,10593.1,10618.7,10575.95,10605.8,337577010,13510.37
1941,NIFTY100,20171018,10585.35,10608.7,10545.6,10582.35,384106306,16178.66
1942,NIFTY100,20171019,10585.95,10587.35,10491.15,10517.3,55056099,2186.57
1943,NIFTY100,20171023,10545.2,10590.65,10496.85,10557.95,389435188,15733.06
1944,NIFTY100,20171024,10593.25,10607.15,10550.25,10574.75,360424245,14566.34
1945,NIFTY100,20171025,10688.95,10707.85,10611.35,10672.0,1064011141,34878.42
1946,NIFTY100,20171026,10672.0,10732.15,10652.65,10720.45,864551875,31405.23
1947,NIFTY100,20171027,10741.8,10752.4,10702.05,10714.0,575939819,21522.52
1948,NIFTY100,20171030,10747.95,10786.2,10739.65,10767.85,421348973,17116.74
1949,NIFTY100,20171031,10774.45,10776.8,10723.5,10740.85,444207134,18050.47
1950,NIFTY100,20171101,10799.75,10860.8,10793.65,10847.9,500180724,19816.75
1951,NIFTY100,20171102,10850.75,10868.3,10822.2,10839.4,394946397,15483.1
1952,NIFTY100,20171103,10878.0,10878.05,10817.75,10866.45,535789266,16507.73
1953,NIFTY100,20171106,10853.9,10918.05,10839.5,10878.15,418631282,16251.53
1954,NIFTY100,20171107,10908.6,10916.05,10750.45,10762.4,528438692,21056.32
1955,NIFTY100,20171108,10776.25,10798.3,10686.75,10707.55,474853251,18750.85
1956,NIFTY100,20171109,10767.4,10781.65,10669.55,10723.65,428547033,17128.5
1957,NIFTY100,20171110,10717.95,10751.6,10662.35,10729.55,467575831,18981.29
1958,NIFTY100,20171113,10733.1,10743.35,10623.85,10632.65,387617463,15530.37
1959,NIFTY100,20171114,10633.4,10658.7,10582.3,10593.8,466108687,18848.55
1960,NIFTY100,20171115,10577.2,10582.45,10487.2,10514.9,392519849,15449.95
1961,NIFTY100,20171116,10550.8,10636.95,10537.1,10618.45,330050582,13192.04
1962,NIFTY100,20171117,10734.2,10759.0,10686.35,10701.3,412847694,15767.43
1963,NIFTY100,20171120,10705.15,10729.5,10678.6,10716.4,326249667,12059.02
1964,NIFTY100,20171121,10748.45,10776.05,10726.2,10744.0,363365872,14269.82
1965,NIFTY100,20171122,10770.8,10783.45,10718.95,10755.4,334376864,13135.72
1966,NIFTY100,20171123,10772.4,10786.0,10715.45,10760.35,325213558,12372.79
1967,NIFTY100,20171124,10781.1,10814.45,10773.75,10803.15,261980369,11271.05
1968,NIFTY100,20171127,10777.65,10823.55,10755.55,10816.2,295620600,11290.03
1969,NIFTY100,20171128,10807.5,10832.65,10773.4,10792.6,369395270,13729.02
1970,NIFTY100,20171129,10802.5,10819.4,10768.85,10784.4,298250123,12149.35
1971,NIFTY100,20171130,10754.75,10755.5,10636.0,10650.75,618882700,26419.72
1972,NIFTY100,20171201,10690.1,10704.4,10526.2,10542.05,306560532,12136.53
1973,NIFTY100,20171204,10595.8,10599.85,10508.25,10548.55,270763844,11347.01
1974,NIFTY100,20171205,10539.75,10567.6,10481.55,10541.3,277083146,11599.22
1975,NIFTY100,20171206,10511.1,10526.4,10449.95,10459.7,281613222,12538.81
1976,NIFTY100,20171207,10478.55,10609.25,10478.35,10594.6,295658007,13406.06
1977,NIFTY100,20171208,10630.45,10705.75,10628.3,10698.1,352649060,15538.18
1978,NIFTY100,20171211,10745.8,10758.95,10714.75,10752.6,249491504,11126.38
1979,NIFTY100,20171212,10755.3,10756.2,10653.55,10663.55,296737054,13335.73
1980,NIFTY100,20171213,10660.3,10716.85,10579.75,10605.65,310042100,13881.83
1981,NIFTY100,20171214,10642.0,10681.55,10546.05,10658.4,280628906,12831.03
1982,NIFTY100,20171215,10755.75,10783.4,10731.35,10743.65,370025680,18036.98
1983,NIFTY100,20171218,10673.8,10862.7,10484.75,10807.85,405698499,16818.67
1984,NIFTY100,20171219,10838.8,10906.5,10831.6,10897.55,329925708,14966.7
1985,NIFTY100,20171220,10926.9,10926.9,10873.45,10881.9,367706593,15675.11
1986,NIFTY100,20171221,10911.55,10913.15,10872.85,10886.35,318027579,13654.84
1987,NIFTY100,20171222,10904.95,10949.1,10896.05,10940.65,294989090,12469.67
1988,NIFTY100,20171226,10962.85,10993.6,10934.2,10982.05,318225455,12612.38
1989,NIFTY100,20171227,10984.0,11002.55,10913.45,10937.85,320318289,12458.0
1990,NIFTY100,20171228,10947.5,10982.8,10911.9,10927.05,473621352,19298.77
1991,NIFTY100,20171229,10944.75,10993.2,10941.35,10985.15,310575365,12384.64
1992,NIFTY100,20180101,10990.45,10998.2,10884.85,10897.75,280255426,10064.06
1993,NIFTY100,20180102,10941.6,10959.0,10854.45,10899.3,360492746,12449.1
1994,NIFTY100,20180103,10942.45,10968.95,10894.4,10910.05,338608508,12932.12
1995,NIFTY100,20180104,10938.3,10990.5,10907.9,10982.15,389091952,13751.1
1996,NIFTY100,20180105,11015.05,11056.65,11004.8,11051.25,423432093,15598.21
1997,NIFTY100,20180108,11084.0,11127.8,11082.0,11120.55,323211782,13548.72
1998,NIFTY100,20180109,11142.35,11155.05,11088.55,11125.0,378713598,14580.0
1999,NIFTY100,20180110,11140.85,11143.85,11076.8,11117.45,337237167,13931.99
2000,NIFTY100,20180111,11121.9,11148.2,11092.2,11132.4,282863925,12740.48
2001,NIFTY100,20180112,11165.05,11173.4,11067.6,11159.1,325389855,14917.22
2002,NIFTY100,20180115,11196.15,11255.7,11192.1,11207.75,296441491,14266.74
2003,NIFTY100,20180116,11229.6,11229.95,11127.6,11142.8,374414462,16345.67
2004,NIFTY100,20180117,11144.75,11246.15,11086.8,11232.75,423295208,18228.12
2005,NIFTY100,20180118,11316.85,11329.4,11190.9,11234.5,499437945,22119.67
2006,NIFTY100,20180119,11246.2,11328.25,11208.8,11315.75,345296798,15057.82
2007,NIFTY100,20180122,11308.0,11399.6,11302.65,11391.2,358043949,17912.11
2008,NIFTY100,20180123,11422.95,11515.75,11420.0,11506.65,486725145,21299.59
2009,NIFTY100,20180124,11489.05,11528.4,11456.95,11497.45,509266824,22630.31
2010,NIFTY100,20180125,11509.7,11509.7,11414.75,11459.05,651824123,26662.0
2011,NIFTY100,20180129,11474.3,11552.8,11471.8,11505.45,396135002,20062.87
2012,NIFTY100,20180130,11494.95,11494.95,11408.5,11424.6,370817898,16806.61
2013,NIFTY100,20180131,11393.75,11430.85,11338.85,11393.55,430982837,19107.69
2014,NIFTY100,20180201,11414.3,11483.0,11232.05,11385.15,497349398,22726.99
2015,NIFTY100,20180202,11300.85,11316.3,11087.8,11111.2,547115606,22768.62
2016,NIFTY100,20180205,10951.25,11060.45,10929.4,11023.85,439821754,18471.88
2017,NIFTY100,20180206,10630.25,10944.15,10610.75,10851.65,501977947,20875.3
2018,NIFTY100,20180207,10969.2,10977.6,10814.35,10844.7,441988232,18178.74
2019,NIFTY100,20180208,10887.1,11017.75,10851.85,10958.95,413051747,16842.99
2020,NIFTY100,20180209,10787.95,10871.35,10771.85,10846.1,368031837,14499.36
2021,NIFTY100,20180212,10916.15,10960.35,10884.15,10945.15,425753702,15505.96
2022,NIFTY100,20180214,10994.85,10998.5,10864.0,10908.15,481060019,17437.1
2023,NIFTY100,20180215,10945.0,11013.8,10898.9,10932.05,519827703,16630.02
2024,NIFTY100,20180216,10984.05,11000.8,10809.35,10831.35,486366602,15466.36
2025,NIFTY100,20180219,10866.85,10867.25,10670.65,10748.35,459038291,14584.84
2026,NIFTY100,20180220,10761.05,10805.2,10725.5,10740.0,461178937,14299.45
2027,NIFTY100,20180221,10806.05,10806.35,10722.3,10765.5,425541321,16822.37
2028,NIFTY100,20180222,10725.3,10755.4,10705.05,10737.35,557979122,22925.17
2029,NIFTY100,20180223,10766.25,10866.7,10755.1,10857.85,398057793,16651.08
2030,NIFTY100,20180226,10899.05,10963.45,10893.5,10953.8,356566208,14133.8
2031,NIFTY100,20180227,10986.55,11004.25,10905.4,10922.75,527268571,15593.48
2032,NIFTY100,20180228,10855.1,10903.25,10826.9,10861.4,700317465,22407.71
2033,NIFTY100,20180301,10850.7,10899.6,10808.55,10820.0,435135129,14332.56
2034,NIFTY100,20180305,10788.25,10788.5,10676.15,10714.6,410024455,14670.83
2035,NIFTY100,20180306,10779.95,10802.3,10570.6,10603.1,406858292,15993.73
2036,NIFTY100,20180307,10586.05,10600.0,10487.85,10501.4,462668017,16256.49
2037,NIFTY100,20180308,10566.05,10605.7,10476.45,10578.0,431537945,15677.66
2038,NIFTY100,20180309,10610.6,10637.45,10548.4,10564.55,-,-
2039,NIFTY100,20180312,10642.65,10759.3,10635.15,10747.65,412334540,14593.88
2040,NIFTY100,20180313,10719.05,10816.0,10710.75,10772.05,534054740,28719.17
2041,NIFTY100,20180314,10734.45,10769.05,10685.6,10760.0,408496159,13529.98
2042,NIFTY100,20180315,10754.95,10775.95,10701.35,10716.05,349048310,12200.79
2043,NIFTY100,20180316,10700.75,10701.75,10541.45,10556.2,573959782,24020.57
2044,NIFTY100,20180319,10578.45,10587.05,10425.1,10444.05,425237389,15021.17
2045,NIFTY100,20180320,10398.7,10507.45,10396.4,10478.15,384532030,14487.39
2046,NIFTY100,20180321,10536.2,10585.95,10488.8,10511.75,-,-
2047,NIFTY100,20180322,10522.9,10564.55,10461.5,10470.4,373226878,14718.89
2048,NIFTY100,20180323,10318.55,10380.9,10301.95,10357.6,490494903,18516.51
2049,NIFTY100,20180326,10351.95,10511.05,10324.45,10497.55,453075728,16800.79
2050,NIFTY100,20180327,10558.3,10578.65,10510.05,10556.6,406806347,15306.38
2051,NIFTY100,20180328,10515.4,10530.6,10463.95,10478.4,600528901,25270.83
2052,NIFTY100,20180402,10521.45,10604.75,10497.2,10596.0,-,-
2053,NIFTY100,20180403,10574.25,10654.4,10561.65,10643.9,-,-
2054,NIFTY100,20180404,10674.6,10683.9,10506.9,10523.6,411295991,15753.81
2055,NIFTY100,20180405,10628.7,10732.9,10627.7,10726.25,400743032,15547.23
2056,NIFTY100,20180406,10726.3,10766.0,10690.85,10750.35,371748825,14030.17
2057,NIFTY100,20180409,10752.4,10811.4,10747.2,10792.6,-,-
2058,NIFTY100,20180410,10829.15,10839.6,10788.55,10810.45,406210984,15034.73
2059,NIFTY100,20180411,10837.0,10837.0,10764.9,10826.15,392061410,15045.44
2060,NIFTY100,20180412,10819.45,10874.35,10802.2,10860.35,367533883,15177.04
2061,NIFTY100,20180413,10896.75,10923.6,10849.5,10879.35,362095016,15799.86
2062,NIFTY100,20180416,10800.5,10939.5,10798.75,10928.95,318621231,14139.54
2063,NIFTY100,20180417,10960.75,10961.4,10896.25,10950.05,338399461,13423.24
2064,NIFTY100,20180418,10981.65,10995.4,10910.7,10928.45,-,-
2065,NIFTY100,20180419,10968.55,10981.05,10951.45,10974.75,416527311,16031.33
2066,NIFTY100,20180420,10967.0,10982.75,10928.95,10966.85,389973344,18348.28
2067,NIFTY100,20180423,10993.9,11043.9,10927.7,10993.3,329747006,16688.62
2068,NIFTY100,20180424,10988.3,11041.85,10976.4,11022.35,358339161,16066.29
2069,NIFTY100,20180425,11021.35,11023.3,10944.9,10980.55,354159041,15311.97
2070,NIFTY100,20180426,10999.05,11029.05,10967.2,11018.75,552322800,23749.01
2071,NIFTY100,20180427,11056.05,11122.25,11052.4,11095.0,444774594,20296.34
2072,NIFTY100,20180430,11112.2,11163.15,11110.55,11145.9,292987182,13350.04
2073,NIFTY100,20180502,11191.6,11191.95,11076.7,11105.9,379374134,18628.76
2074,NIFTY100,20180503,11106.05,11106.25,11017.3,11051.1,337216435,15982.94
2075,NIFTY100,20180504,11073.05,11073.05,10972.0,10986.5,328858475,13099.05
2076,NIFTY100,20180507,11023.9,11094.35,11005.2,11085.05,277116984,12114.77
2077,NIFTY100,20180508,11126.65,11127.6,11057.7,11082.2,423364425,16179.04
2078,NIFTY100,20180509,11057.8,11121.75,11055.1,11095.0,329926740,13342.74
2079,NIFTY100,20180510,11131.15,11138.0,11040.8,11052.5,336397487,13737.44
2080,NIFTY100,20180511,11079.75,11137.45,11052.85,11131.95,410588303,14127.63
2081,NIFTY100,20180514,11143.35,11158.0,11095.9,11124.1,331029514,12814.1
2082,NIFTY100,20180515,11128.9,11248.95,11088.35,11113.7,457927824,18179.45
2083,NIFTY100,20180516,11062.95,11107.75,11007.6,11058.7,466052565,15467.25
2084,NIFTY100,20180517,11094.15,11095.45,10988.65,11006.9,407192090,16371.91
2085,NIFTY100,20180518,10998.75,11000.2,10899.4,10908.05,396170251,17589.57
2086,NIFTY100,20180521,10927.75,10932.35,10803.8,10814.6,379611092,15407.54
2087,NIFTY100,20180522,10816.3,10863.05,10787.05,10852.8,487345958,16752.86
2088,NIFTY100,20180523,10839.35,10852.9,10737.55,10750.55,487378999,17277.19
2089,NIFTY100,20180524,10785.85,10849.45,10734.7,10827.25,479807196,16847.82
2090,NIFTY100,20180525,10849.4,10954.4,10838.95,10934.0,458364442,17181.11
2091,NIFTY100,20180528,10981.3,11051.65,10974.8,11033.55,434343083,16031.74
2092,NIFTY100,20180529,11034.35,11065.05,10962.55,10983.3,472993464,16450.17
2093,NIFTY100,20180530,10925.55,10996.7,10910.85,10961.6,440087878,16463.08
2094,NIFTY100,20180531,11016.35,11089.1,10961.4,11064.15,968520034,41035.92
2095,NIFTY100,20180601,11068.3,11096.95,11001.0,11013.85,407913564,16591.86
2096,NIFTY50,20170605,9656.3,9687.2,9640.7,9675.1,131685021,7192.24
2097,NIFTY50,20170606,9704.25,9709.3,9630.2,9637.15,150379695,8416.55
2098,NIFTY50,20170607,9663.95,9678.55,9630.55,9663.9,165669924,8989.36
2099,NIFTY50,20170608,9682.4,9688.7,9641.5,9647.25,160165459,8822.63
2100,NIFTY50,20170609,9638.55,9676.25,9608.15,9668.25,163897548,9078.71
2101,NIFTY50,20170612,9646.7,9647.05,9598.5,9616.4,145786938,7686.89
2102,NIFTY50,20170613,9615.55,9654.15,9595.4,9606.9,133734363,7056.83
2103,NIFTY50,20170614,9621.55,9627.4,9580.45,9618.15,187378750,10540.68
2104,NIFTY50,20170615,9617.9,9621.4,9560.8,9578.05,176423424,9868.08
2105,NIFTY50,20170616,9595.45,9615.85,9565.5,9588.05,219808528,11920.62
2106,NIFTY50,20170619,9626.4,9673.3,9614.9,9657.55,146146062,8144.36
2107,NIFTY50,20170620,9670.5,9676.5,9643.75,9653.5,164437226,8476.67
2108,NIFTY50,20170621,9648.1,9650.45,9608.6,9633.6,148490556,8023.4
2109,NIFTY50,20170622,9642.65,9698.85,9617.75,9630.0,204888654,10738.45
2110,NIFTY50,20170623,9643.25,9647.65,9565.3,9574.95,180580579,9092.74
2111,NIFTY50,20170627,9594.05,9615.4,9473.45,9511.4,209593904,11084.51
2112,NIFTY50,20170628,9520.2,9522.5,9474.35,9491.25,177652206,9103.73
2113,NIFTY50,20170629,9522.95,9575.8,9493.8,9504.1,267283587,13395.85
2114,NIFTY50,20170630,9478.5,9535.8,9448.75,9520.9,185202600,8783.59
2115,NIFTY50,20170703,9587.95,9624.0,9543.55,9615.0,188690599,8720.76
2116,NIFTY50,20170704,9645.9,9650.65,9595.5,9613.3,149313755,7774.69
2117,NIFTY50,20170705,9619.75,9643.65,9607.35,9637.6,134849476,7311.1
2118,NIFTY50,20170706,9653.6,9700.7,9639.95,9674.55,152001940,7539.21
2119,NIFTY50,20170707,9670.35,9684.25,9642.65,9665.8,146232151,8514.53
2120,NIFTY50,20170710,9719.3,9782.15,9646.45,9771.05,40142973,1920.78
2121,NIFTY50,20170711,9797.45,9830.05,9778.85,9786.05,185322358,9908.41
